job_posting_id,category,corporation,deadline,education,employmenttype,keyword,location,title,workexperience
3251,ARD,(주)알제이디,"~06.11 (수)",초대졸↑,정규직,"패션·잡화디자인, 제품·산업디자인","서울 성동구","[알제이디/로아앤제인] 아동의류 디자이너 모집",경력
3252,ARD,(주)가온엘이디,"~07.20 (일)",학력무관,정규직,건축·공간·CAD·CAM디자인,"경기 부천시","LED조명 디자인자인작업 및 온라인몰 관리/포토샵/가능한분 모집","경력 1년↑"
3253,ARD,한스타일세라믹,채용시,학력무관,정규직,"제품·산업디자인, 마케팅","경기 하남시","제품디자인, 온라인마케팅 신입/경력 채용",경력무관
3254,ARD,(주)크래프톤,"24시 마감",학력무관,계약직,"총무·법무·특허, 건축·공간·CAD·CAM디자인, 일반사무·사무지원","서울 강남구","[Space & Property Center] 총무/복리후생 운영 담당 (3년 이상 / 계약직)","경력 3년↑"
3255,ARD,(주)마스터플랜,"~06.18 (수)",학력무관,정규직,"건축·공간·CAD·CAM디자인, 광고·CG·시각디자인","충북 청주시","인테리어 디자이너 모집",경력
3256,ARD,티앤디디자인광고,"~06.18 (수)",학력무관,정규직,"광고·CG·시각디자인, 이벤트·나레이터·결혼, 출판·편집·인쇄","인천 계양구","3D 디자이너 / 국가,기업행사 관련 실사출력및",신입/경력(3년↑)
3257,ARD,"주식회사 보이스루",상시,학력무관,"위촉직 외",전문번역·통역,"재택근무 가능","[totus] 한국어-중국어(번체) 작업가 구인 (재택근무)",경력무관
3258,ARD,(주)건설신문,"~05.25 (일)",학력무관,"정규직 외",방송제작·연출·촬영·기자,"서울 영등포구 외","매일건설신문 경력 및 신입 취재기자 채용",경력무관
3259,ARD,(주)케이앤아츠,"~05.25 (일)",대졸↑,"정규직 외",작가·문화·예술·창작,"서울 동작구","퓨전국악 비단 신입 가야금 단원 모집",경력무관
3260,ARD,"LP 어뮤즈먼트","~06.14 (토)",학력무관,"정규직 외","캐릭터·애니메이션, 광고·CG·시각디자인","경기 김포시","3D 디자이너 모집",신입/경력(1년↑)
3261,ARD,(주)안다르,"~05.25 (일)",대졸,정규직,패션·잡화디자인,"서울 송파구","andar 언더웨어 디자이너(심리스) 1-3년 채용","경력 1~3년"
3262,ARD,(주)레드슬리퍼스,채용시,학력무관,정규직,광고·CG·시각디자인,"서울 관악구","STARGLOW 엔터테인먼트 콘텐츠 디자이너 채용공고","경력 3년↑"
3263,ARD,구하우스,"~06.10 (화)",대졸↑,계약직,"문화·사서·감정·경매, 작가·문화·예술·창작, 건축·공간·CAD·CAM디자인","경기 양평군","[구하우스 미술관] 학예사 채용공고 (경력인정기관)",경력무관
3264,ARD,"주식회사 디자인코코","~07.19 (토)",학력무관,정규직,출판·편집·인쇄,"서울 영등포구","인쇄공장 오퍼레이터 신입.경력자 모집",경력무관
3265,ARD,"불교텔레비젼 (주)",채용시,학력무관,프리랜서,작가·문화·예술·창작,"서울 서초구","BTN 라디오 프리랜서 작가 모집","경력 3년↑"
3266,ARD,NTC,"~05.26 (월)",학력무관,"정규직 외",방송제작·연출·촬영·기자,"경기 수원시","웨딩본식스냅사진 촬영 및 보정관련 경력, 신입 포토그래퍼 채용",신입/경력(1~5년)
3267,ARD,"주식회사 스토리튠즈",채용시,학력무관,정규직,작가·문화·예술·창작,"서울 성동구","[스토리튠즈] 스튜디오 웹소설 작가 모집합니다.",경력무관
3268,ARD,아트트리아카데미학원,채용시,학력무관,"계약직 외","캐릭터·애니메이션, 작가·문화·예술·창작","광주 동구 외","[전국/온라인] 아트트리와 함께 할 원화/일러스트/웹툰 강사를 모집합니다",경력무관
3269,ARD,한국오픈도어선교회,채용시,대졸↑,정규직,"전문번역·통역, 마케팅","서울 중랑구","[기독교인] 한국오픈도어선교회 개발팀 커뮤니케이터(정보 간사) 모집","경력 2년↑"
3270,ARD,(주)엔씨소프트,"~06.11 (수)",학력무관,정규직,"광고·CG·시각디자인, 캐릭터·애니메이션","경기 성남시","[리니지W] 3D 캐릭터 아티스트 모집","경력 3년↑"
3271,ARD,"주식회사 뉴센세이션",상시,학력무관,"계약직 외",진행·연예·모델·매니저,"서울 외","NS엔터테인먼트 배우·모델 모집 공고",경력무관
3272,ARD,(주)더파워,"~05.30 (금)",초대졸↑,정규직,"광고·CG·시각디자인, 출판·편집디자인","대구 수성구","문화를 만드는 기업 (주)더파워 디자인팀 신입사원 모집",신입
3273,ARD,(주)스페이드컴퍼니,"~06.15 (일)",학력무관,정규직,광고·CG·시각디자인,"서울 강남구","25년도 모빌리티 UX 디자이너 경력 채용","경력 3년↑"
3274,ARD,(주)팀민트,"~06.01 (일)",대졸↑,정규직,"광고·광고기획(AE), 광고·CG·시각디자인","서울 강남구","[팀민트] 신입 영상 디자이너 채용 (5/8 채용설명회 진행)",신입
3275,ARD,"주식회사 꿈의엔진인터내셔널","~05.30 (금)",학력무관,정규직,"마케팅, 방송제작·연출·촬영·기자","서울 강남구","EDI 영상팀 영상 편집 PD 모집 (영상콘텐츠팀 신입 PD 채용)",신입
3276,ARD,"주식회사 킹메이커코퍼레이션","~05.31 (토)",학력무관,정규직,"캐릭터·애니메이션, 광고·CG·시각디자인","경기 안산시","캐릭터디자인, 3D디자인·모델링 신입/경력 채용",경력무관
3277,ARD,차움의원,"~05.25 (일)",대졸,계약직,"간호·간병, 전문번역·통역, 보건·원무","서울 강남구","차병원 차움 국제진료센터 러시아어 담당 채용","경력 2년↑"
3278,ARD,"특허법인 무한","~05.31 (토)",초대졸↑,정규직,전문번역·통역,서울,"외국고객(인커밍) 특허 및 상표 관리 직원 모집[신입/경력]",경력무관
3279,ARD,(주)창신아이엔씨,"~05.30 (금)",대졸↑,정규직,"생산관리, 패션·잡화디자인, 생산·조립·가공·포장·검품","부산 사하구","[창신] 2025년 4월 경력직 수시채용 (TD)","경력 5~14년"
3280,ARD,코웨이(주),"~05.28 (수)",학력무관,정규직,"제품·산업디자인, 광고·CG·시각디자인","서울 구로구","[코웨이] 2025년 5월 제품 디자이너 경력직 채용 공고","경력 4년↑"
3281,ARD,(주)엠와이엠,채용시,대졸↑,"정규직 외","작가·문화·예술·창작, 방송제작·연출·촬영·기자","서울 강남구","엠와이엠 엔터테인먼트 영화/드라마 기획 PD 경력직 채용 (배우 이민호 소속사)","경력 5년↑"
3282,ARD,"서재환 공부방법연구소",채용시,학력무관,계약직,"방송제작·연출·촬영·기자, 출판·편집디자인, 광고·CG·시각디자인","인천 계양구","어학관련 동영상교재 촬영 및 편집 가능자 모십니다~",경력무관
3283,ARD,(주)엠와이엠,채용시,대졸↑,"정규직 외","작가·문화·예술·창작, 방송제작·연출·촬영·기자","서울 강남구","엠와이엠 엔터테인먼트 영화/드라마 제작 PD 경력직 채용 (배우 이민호 소속사)","경력 5년↑"
3284,ARD,케이골프,"~06.07 (토)",학력무관,"정규직 외","마케팅, 광고·광고기획(AE), 스포츠","서울 중랑구 외","국내/해외 골프 예약 대행 에이전시",신입/경력(2년)
3285,ARD,(주)여밈,"~06.14 (토)",학력무관,정규직,"패션·잡화디자인, 조사·분석·통계","서울 성동구","가방 브랜드 [여밈] 디자이너 모집.","경력 1년↑"
3286,ARD,(주)알비이엔씨,"~06.07 (토)",학력무관,정규직,"패션·잡화디자인, 유통·상품기획·MD","서울 강남구","[마르헨제이] 가방/핸드백 디자이너 채용","경력 10년↓"
3287,ARD,(주)미래엔,"~05.31 (토)",대졸↑,정규직,"출판·편집·인쇄, 출판·편집디자인","서울 서초구","성인 단행본 편집장 채용","경력 10년↑"
3288,ARD,(주)아난티,채용시,학력무관,정규직,"운송·물류, 출판·편집·인쇄, 출판·편집디자인","서울 강남구","[(주)아난티] 이터널저니 편집샵 입출고 및 검수 담당자 모집","경력 1년↑"
3289,ARD,송파문화원,상시,학력무관,프리랜서,"IT·문화·직업강사, 작가·문화·예술·창작","서울 송파구","2025 송파문화원 신규 강사·강좌 공개모집",경력무관
3290,ARD,(주)알파브라더스,채용시,학력무관,계약직,방송제작·연출·촬영·기자,"서울 강서구","[알파브라더스] 포토그래퍼 - 광고/홍보 콘텐츠[사진/GIF] (주니어)",신입/경력(2~3년)
3291,ARD,씨제이올리브영(주),"24시 마감",대졸↑,정규직,광고·CG·시각디자인,"서울 용산구","[올리브영] 커뮤니케이션 디자이너(시니어)","경력 7~11년"
3292,ARD,(주)비에이치오컴퍼니,"~06.18 (수)",학력무관,"정규직 외",스포츠,"대구 남구","[탑클래스짐 대명점] 마감 트레이너 구인합니다.",경력무관
3293,ARD,(주)한국농어민신문,"~05.30 (금)",대졸↑,정규직,방송제작·연출·촬영·기자,"서울 송파구","한국농어민신문 경력기자 모집","경력 3년↑"
3294,ARD,"주식회사 보이스루",상시,학력무관,"계약직 외",전문번역·통역,"재택근무 가능","[totus] 한국어-스페인어 번역 작업자 구인 (재택근무)",경력무관
3295,ARD,"주식회사 어라운드","~05.25 (일)",학력무관,정규직,출판·편집·인쇄,"서울 마포구","어라운드 브랜드기획팀 프로젝트 매니저(PM)","경력 1~8년"
3296,ARD,"주식회사 보이스루",상시,학력무관,계약직,전문번역·통역,"재택근무 가능","[totus] 일본어-한국어 망가 번역 작업자 구인 (재택근무)",경력무관
3297,ARD,(주)유베이스인터내셔날,채용시,대졸↑,정규직,"광고·CG·시각디자인, 제품·산업디자인, 패션·잡화디자인","서울 성동구","해외의류수출벤더 유베이스인터내셔날 R&D Style Designer 채용",신입/경력(1~10년)
3298,ARD,(주)자이언트스텝,채용시,학력무관,계약직,캐릭터·애니메이션,"서울 강남구","[자이언트스텝] VH 제작본부 애니메이터 채용 (경력)","경력 2년↑"
3299,ARD,(주)카카오게임즈,"~06.04 (수)",학력무관,계약직,"캐릭터·애니메이션, 광고·CG·시각디자인","경기 성남시","[경력무관] 캐릭터 및 배경 원화가",경력
3300,ARD,(주)에프앤에프,"~06.08 (일)",학력무관,정규직,"패션·잡화디자인, 광고·CG·시각디자인","서울 강남구","MLB 의류 그래픽 디자이너 경력직 채용","경력 3년↑"
3301,ARD,(주)에프앤에프,"~06.08 (일)",학력무관,정규직,"패션·잡화디자인, 광고·CG·시각디자인","서울 강남구","MLB 용품디자인팀장 경력직 채용","경력 15년↑"
3302,ARD,(주)인젠트,"~07.18 (금)",대졸↑,계약직,"마케팅, 제품·산업디자인","서울 영등포구","[인젠트] 마케팅팀 디자이너 계약직 (육아휴직 대체) 채용","경력 2~5년"
3303,ARD,"주식회사 이에스지미디어","~06.08 (일)",대졸↑,정규직,"방송제작·연출·촬영·기자, 작가·문화·예술·창작","서울 외","[채용] 녹색경제신문, 신입/경력 기자 모셔요",경력무관
3304,ARD,"스코어스앤드컴퍼니 주식회사",상시,학력무관,프리랜서,스포츠,"서울 외","스포츠 데이터 저널리스트 (축구)",경력무관
3305,ARD,"번개장터 주식회사",채용시,학력무관,정규직,문화·사서·감정·경매,"서울 성동구","[번개장터] Luxury Authenticator (명품 감정사)","경력 1~4년"
3306,ARD,"주식회사 보이스루",상시,학력무관,프리랜서,"전문번역·통역, 작가·문화·예술·창작","재택근무 가능","[totus] 한국어 영상 원어 자막 작업자 (재택근무)",경력무관
3307,ARD,오비맥주(주),"~06.23 (월)",학력무관,계약직,"제품·산업디자인, 생산·조립·가공·포장·검품","광주 북구","오비맥주 광주공장 제품팀 계약직 수시채용",경력무관
3308,ARD,(유)스태츠칩팩코리아,"~06.22 (일)",대졸↑,정규직,"제품·산업디자인, 광고·CG·시각디자인","인천 중구","[2025] 신입 Design Automation Engr",신입
3309,ARD,호디자인,"~05.31 (토)",학력무관,정규직,"일반사무·사무지원, 경리, 광고·CG·시각디자인","경기 남양주시","[남양주시/다산동] 일반사무 및 블로그광고 가능한 사무직원 모집",경력무관
3310,ARD,채널미디어,"~07.08 (화)",학력무관,정규직,"방송제작·연출·촬영·기자, 홍보·PR·전시·컨벤션, 설치·수리·정비·A/S","서울 중랑구","동시통역장비 회의장비 화상회의장비 설치운영 채널미디어 입니다",경력무관
3311,ARD,(주)이음과지음,채용시,대졸↑,정규직,"인문사회연구·종교, 출판·편집디자인","경기 하남시","지역계획/역량강화/디자이너 신입/경력 채용",경력무관
3312,ARD,(주)제로원커뮤니케이션,"~07.14 (월)",학력무관,정규직,"출판·편집·인쇄, 출판·편집디자인","서울 금천구",디지털출력(미놀타)기사님,"경력 2~10년"
3313,ARD,(주)이지웍스뉴미디어,채용시,고졸↑,정규직,"방송제작·연출·촬영·기자, 전기·전자·통신기능, 설치·수리·정비·A/S","경기 고양시","[신입] 음향 영상 AV시스템 설치 정보통신공사 구축 정규직 채용",경력무관
3314,ARD,코스웨이주식회사,채용시,학력무관,정규직,"마케팅, 출판·편집디자인, 제품·산업디자인","서울 강남구","[뷰티&컨설팅] 코스웨이(주) 디자인기획 부문 정규직 채용",경력무관
3315,ARD,(주)스마일게이트알피지,"~05.31 (토)",학력무관,정규직,캐릭터·애니메이션,"경기 성남시","[LOST ARK Mobile] 캐릭터컨셉(원화) 담당",경력
3316,ARD,"주식회사 키위바인","~06.07 (토)",학력무관,프리랜서,전문번역·통역,"재택근무 가능","[카카오 자회사] 한국어-일본어 웹툰 번역가 모집(프리랜서)","경력 1년↑"
3317,ARD,와이에스피,채용시,학력무관,정규직,"일반사무·사무지원, 건축·공간·CAD·CAM디자인","경남 창원시","[신입/경력] 2025 상반기 태양광 YSP창원 인재채용 (기술지원부)",경력무관
